0,31171.1
1,31171.1
2,31171.1
3,31171.1
4,31171.1
5,31171.1
6,31171.1
7,31171.2
8,31171.2
9,31171.2
10,31171.2
11,31171.2
12,31171.2
13,31171.3
14,31171.3
15,31171.3
16,31171.3
17,31171.4
18,31171.4
19,31171.4
20,31171.4
21,31171.5
22,31171.5
23,31171.5
24,31171.6
25,31171.6
26,31171.7
27,31171.7
28,31171.7
29,31171.8
30,31171.8
31,31171.9
32,31171.9
33,31172
34,31172
35,31172.1
36,31172.1
37,31172.2
38,31172.2
39,31172.3
40,31172.4
41,31172.4
42,31172.5
43,31172.5
44,31172.6
45,31172.7
46,31172.7
47,31172.8
48,31172.9
49,31172.9
50,31173
51,31173.1
52,31173.2
53,31173.2
54,31173.3
55,31173.4
56,31173.5
57,31173.6
58,31173.6
59,31173.7
60,31173.8
61,31173.9
62,31174
63,31174.1
64,31174.2
65,31174.3
66,31174.4
67,31174.5
68,31174.6
69,31174.7
70,31174.8
71,31174.9
72,31175.1
73,31175.2
74,31175.3
75,31175.4
76,31175.5
77,31175.7
78,31175.8
79,31175.9
80,31176
81,31176.1
82,31176.3
83,31176.4
84,31176.5
85,31176.7
86,31176.8
87,31176.9
88,31177.1
89,31177.2
90,31177.3
91,31177.5
92,31177.6
93,31177.7
94,31177.9
95,31178
96,31178.2
97,31178.3
98,31178.5
99,31178.6
100,31178.8
101,31178.9
102,31179.1
103,31179.2
104,31179.4
105,31179.5
106,31179.7
107,31179.8
108,31180
109,31180.1
110,31180.3
111,31180.5
112,31180.6
113,31180.8
114,31181
115,31181.1
116,31181.3
117,31181.5
118,31181.6
119,31181.8
120,31182
121,31182.2
122,31182.4
123,31182.5
124,31182.7
125,31182.9
126,31183.1
127,31183.3
128,31183.5
129,31183.7
130,31183.9
131,31184.1
132,31184.4
133,31184.6
134,31184.8
135,31185
136,31185.2
137,31185.5
138,31185.7
139,31185.9
140,31186.1
141,31186.4
142,31186.6
143,31186.8
144,31187.1
145,31187.3
146,31187.5
147,31187.8
148,31188
149,31188.3
150,31188.5
151,31188.8
152,31189
153,31189.3
154,31189.5
155,31189.8
156,31190
157,31190.3
158,31190.5
159,31190.8
160,31191
161,31191.3
162,31191.6
163,31191.8
164,31192.1
165,31192.3
166,31192.6
167,31192.9
168,31193.1
169,31193.4
170,31193.7
171,31194
172,31194.2
173,31194.5
174,31194.8
175,31195.1
176,31195.4
177,31195.6
178,31195.9
179,31196.2
180,31196.5
181,31196.8
182,31197
183,31197.3
184,31197.6
185,31197.9
186,31198.2
187,31198.5
188,31198.8
189,31199.1
190,31199.4
191,31199.7
192,31200
193,31200.3
194,31200.6
195,31200.9
196,31201.2
197,31201.5
198,31201.8
199,31202.1
200,31202.4
201,31202.7
202,31203
203,31203.4
204,31203.7
205,31204
206,31204.3
207,31204.6
208,31204.9
209,31205.3
210,31205.6
211,31205.9
212,31206.2
213,31206.6
214,31206.9
215,31207.2
216,31207.5
217,31207.9
218,31208.2
219,31208.5
220,31208.9
221,31209.2
222,31209.6
223,31209.9
224,31210.2
225,31210.6
226,31210.9
227,31211.3
228,31211.6
229,31211.9
230,31212.3
231,31212.7
232,31213
233,31213.4
234,31213.7
235,31214.1
236,31214.4
237,31214.8
238,31215.2
239,31215.5
240,31215.9
241,31216.2
242,31216.6
243,31217
244,31217.4
245,31217.7
246,31218.1
247,31218.5
248,31218.9
249,31219.3
250,31219.6
251,31220
252,31220.4
253,31220.8
254,31221.2
255,31221.7
256,31222.1
257,31222.5
258,31222.9
259,31223.4
260,31223.8
261,31224.2
262,31224.7
263,31225.1
264,31225.6
265,31226
266,31226.5
267,31226.9
268,31227.4
269,31227.9
270,31228.3
271,31228.8
272,31229.2
273,31229.7
274,31230.2
275,31230.6
276,31231.1
277,31231.6
278,31232.1
279,31232.5
280,31233
281,31233.5
282,31234
283,31234.5
284,31235
285,31235.4
286,31235.9
287,31236.4
288,31236.9
289,31237.4
290,31237.9
291,31238.4
292,31238.9
293,31239.4
294,31239.9
295,31240.4
296,31240.9
297,31241.4
298,31241.9
299,31242.4
300,31242.9
301,31243.5
302,31244
303,31244.5
304,31245
305,31245.5
306,31246.1
307,31246.6
308,31247.1
309,31247.6
310,31248.1
311,31248.7
312,31249.2
313,31249.7
314,31250.2
315,31250.8
316,31251.3
317,31251.8
318,31252.4
319,31252.9
320,31253.4
321,31254
322,31254.5
323,31255.1
324,31255.6
325,31256.2
326,31256.7
327,31257.3
328,31257.8
329,31258.4
330,31258.9
331,31259.5
332,31260
333,31260.6
334,31261.2
335,31261.7
336,31262.3
337,31262.9
338,31263.4
339,31264
340,31264.6
341,31265.1
342,31265.7
343,31266.3
344,31266.9
345,31267.4
346,31268
347,31268.6
348,31269.2
349,31269.8
350,31270.3
351,31270.9
352,31271.5
353,31272.1
354,31272.7
355,31273.2
356,31273.8
357,31274.4
358,31275
359,31275.6
360,31276.2
361,31276.8
362,31277.4
363,31278
364,31278.6
365,31279.2
366,31279.8
367,31280.4
368,31281
369,31281.6
370,31282.2
371,31282.8
372,31283.4
373,31284
374,31284.6
375,31285.3
376,31285.9
377,31286.5
378,31287.1
379,31287.7
380,31288.3
381,31289
382,31289.6
383,31290.3
384,31290.9
