0,3.22877
1,3.37562
2,3.38761
3,3.39261
4,3.3976
5,3.4026
6,3.40759
7,3.41358
8,3.41958
9,3.42957
10,3.43656
11,3.44356
12,3.44955
13,3.45654
14,3.46354
15,3.47153
16,3.47852
17,3.48651
18,3.4955
19,3.50449
20,3.51349
21,3.52248
22,3.53247
23,3.54146
24,3.55245
25,3.56344
26,3.57343
27,3.58342
28,3.59441
29,3.6054
30,3.61638
31,3.62737
32,3.63836
33,3.65135
34,3.66434
35,3.67932
36,3.69231
37,3.7053
38,3.71928
39,3.73427
40,3.74825
41,3.76224
42,3.77723
43,3.79321
44,3.80919
45,3.82518
46,3.84116
47,3.85715
48,3.87413
49,3.89111
50,3.9081
51,3.92508
52,3.94306
53,3.96204
54,3.98102
55,3.99901
56,4.01799
57,4.03597
58,4.05495
59,4.07393
60,4.09291
61,4.11289
62,4.14386
63,4.16484
64,4.18682
65,4.2098
66,4.23377
67,4.25875
68,4.28473
69,4.3097
70,4.33367
71,4.35765
72,4.38263
73,4.4086
74,4.43258
75,4.45755
76,4.48253
77,4.5085
78,4.53447
79,4.56145
80,4.58942
81,4.61739
82,4.64436
83,4.67134
84,4.69831
85,4.72628
86,4.75426
87,4.78523
88,4.8132
89,4.84017
90,4.87114
91,4.90011
92,4.93208
93,4.96305
94,4.99402
95,5.02399
96,5.05496
97,5.08393
98,5.1169
99,5.14686
100,5.17983
101,5.2098
102,5.24477
103,5.27874
104,5.3137
105,5.34867
106,5.38363
107,5.4186
108,5.45156
109,5.49153
110,5.53249
111,5.56745
112,5.60241
113,5.64038
114,5.67934
115,5.7153
116,5.75126
117,5.78723
118,5.82319
119,5.85816
120,5.89712
121,5.93408
122,5.97304
123,6.01401
124,6.05197
125,6.09193
126,6.15786
127,6.19782
128,6.23878
129,6.28873
130,6.33468
131,6.37764
132,6.4246
133,6.46955
134,6.5155
135,6.56246
136,6.61341
137,6.66336
138,6.70931
139,6.75826
140,6.80422
141,6.85317
142,6.90312
143,6.95207
144,6.99902
145,7.04797
146,7.09692
147,7.14588
148,7.19483
149,7.24478
150,7.29873
151,7.36566
152,7.4196
153,7.46955
154,7.5215
155,7.57345
156,7.6274
157,7.68234
158,7.73629
159,7.79323
160,7.86418
161,7.91711
162,7.97405
163,8.031
164,8.08794
165,8.14288
166,8.20383
167,8.25977
168,8.31771
169,8.37865
170,8.43359
171,8.49154
172,8.54948
173,8.60742
174,8.66536
