0,30532
1,30532
2,30532
3,30532
4,30532
5,30532
6,30532
7,30532
8,30532.1
9,30532.1
10,30532.1
11,30532.1
12,30532.1
13,30532.1
14,30532.1
15,30532.1
16,30532.1
17,30532.1
18,30532.1
19,30532.1
20,30532.1
21,30532.1
22,30532.1
23,30532.1
24,30532.1
25,30532.1
26,30532.1
27,30532.2
28,30532.2
29,30532.2
30,30532.2
31,30532.2
32,30532.2
33,30532.2
34,30532.2
35,30532.2
36,30532.2
37,30532.2
38,30532.2
39,30532.2
40,30532.3
41,30532.3
42,30532.3
43,30532.3
44,30532.3
45,30532.3
46,30532.3
47,30532.3
48,30532.3
49,30532.3
50,30532.4
51,30532.4
52,30532.4
53,30532.4
54,30532.4
55,30532.4
56,30532.4
57,30532.4
58,30532.5
59,30532.5
60,30532.5
61,30532.5
62,30532.5
63,30532.5
64,30532.5
65,30532.6
66,30532.6
67,30532.6
68,30532.6
69,30532.6
70,30532.6
71,30532.7
72,30532.7
73,30532.7
74,30532.7
75,30532.7
76,30532.7
77,30532.8
78,30532.8
79,30532.8
80,30532.8
81,30532.8
82,30532.9
83,30532.9
84,30532.9
85,30532.9
86,30533
87,30533
88,30533
89,30533
90,30533
91,30533.1
92,30533.1
93,30533.1
94,30533.1
95,30533.2
96,30533.2
97,30533.2
98,30533.3
99,30533.3
100,30533.3
101,30533.3
102,30533.4
103,30533.4
104,30533.4
105,30533.5
106,30533.5
107,30533.5
108,30533.6
109,30533.6
110,30533.6
111,30533.6
112,30533.7
113,30533.7
114,30533.7
115,30533.8
116,30533.8
117,30533.9
118,30533.9
119,30533.9
120,30534
121,30534
122,30534.1
123,30534.1
124,30534.1
125,30534.2
126,30534.2
127,30534.3
128,30534.3
129,30534.3
130,30534.4
131,30534.4
132,30534.5
133,30534.5
134,30534.6
135,30534.6
136,30534.7
137,30534.7
138,30534.8
139,30534.8
140,30534.8
141,30534.9
142,30534.9
143,30535
144,30535
145,30535.1
146,30535.1
147,30535.2
148,30535.3
149,30535.3
150,30535.4
151,30535.4
152,30535.5
153,30535.5
154,30535.6
155,30535.6
156,30535.7
157,30535.8
158,30535.8
159,30535.9
160,30535.9
161,30536
162,30536.1
163,30536.1
164,30536.2
165,30536.2
166,30536.3
167,30536.4
168,30536.4
169,30536.5
170,30536.6
171,30536.6
172,30536.7
173,30536.8
174,30536.8
175,30536.9
176,30537
177,30537.1
178,30537.1
179,30537.2
180,30537.3
181,30537.4
182,30537.4
183,30537.5
184,30537.6
185,30537.7
186,30537.7
187,30537.8
188,30537.9
189,30538
190,30538.1
191,30538.1
192,30538.2
193,30538.3
194,30538.4
195,30538.5
196,30538.6
197,30538.7
198,30538.7
199,30538.8
200,30538.9
201,30539
202,30539.1
203,30539.2
204,30539.3
205,30539.4
206,30539.5
207,30539.6
208,30539.7
209,30539.8
210,30539.8
211,30539.9
212,30540
213,30540.1
214,30540.2
215,30540.3
216,30540.4
217,30540.5
218,30540.7
219,30540.8
220,30540.9
221,30541
222,30541.1
223,30541.2
224,30541.3
225,30541.4
226,30541.5
227,30541.6
228,30541.7
229,30541.9
230,30542
231,30542.1
232,30542.2
233,30542.3
234,30542.4
235,30542.6
236,30542.7
237,30542.8
238,30542.9
239,30543
240,30543.2
241,30543.3
242,30543.4
243,30543.5
244,30543.7
245,30543.8
246,30543.9
247,30544.1
248,30544.2
249,30544.3
250,30544.5
251,30544.6
252,30544.7
