0,259.79
1,260.967
2,262.122
3,263.277
4,264.443
5,265.607
6,266.766
7,267.914
8,269.066
9,270.209
10,271.356
11,272.495
12,273.641
13,274.784
14,275.932
15,277.069
16,278.217
17,279.406
18,280.659
19,281.862
20,283.044
21,284.217
22,285.394
23,286.562
24,287.739
25,288.899
26,290.066
27,291.25
28,292.439
29,293.833
30,295.086
31,296.386
32,297.573
33,298.764
34,299.948
35,301.137
36,302.328
37,303.516
38,304.711
39,305.905
40,307.14
41,308.331
42,309.533
43,310.71
44,311.908
45,313.196
46,314.467
47,315.755
48,316.981
49,318.198
50,319.4
51,320.622
52,321.841
53,323.049
54,324.272
55,325.497
56,326.72
57,327.936
58,329.139
59,330.431
60,331.786
61,333.045
62,334.279
63,335.501
64,336.723
65,337.947
66,339.169
67,340.39
68,341.614
69,342.871
70,344.142
71,345.381
72,346.706
73,348.002
74,349.239
75,350.523
76,351.806
77,353.091
78,354.345
79,355.592
80,356.837
81,358.091
82,359.348
83,360.606
84,361.858
85,363.142
86,364.401
87,365.66
88,367.08
89,368.859
90,370.191
91,371.447
92,372.715
93,373.984
94,375.265
95,376.551
96,378.022
97,379.382
98,381.288
99,382.821
100,384.748
101,386.424
102,387.727
103,389.102
104,390.419
105,391.726
106,393.014
107,394.324
108,395.612
109,396.901
110,398.183
111,399.457
112,400.744
113,402.126
114,403.588
115,404.945
116,406.259
117,407.551
118,408.851
119,410.154
120,411.517
121,412.897
122,414.26
123,416.135
124,417.577
125,419.419
126,421.382
127,423.378
128,425.336
129,427.355
130,428.981
131,430.414
132,431.869
133,433.195
134,434.505
135,435.824
136,437.148
137,438.946
138,440.359
139,441.69
140,443.13
141,444.484
142,445.805
143,447.13
144,449.14
145,451.132
146,452.904
147,454.307
148,455.642
149,456.975
150,458.3
151,459.656
152,460.993
153,462.321
154,463.682
155,465.06
156,466.406
157,467.737
158,469.093
159,470.43
160,471.78
161,473.127
162,474.552
163,476.123
164,477.475
165,478.851
166,480.206
167,481.553
168,482.909
169,484.291
170,485.645
171,487.03
172,488.393
173,489.76
174,491.128
175,492.502
176,494.118
177,495.521
178,496.901
179,498.282
180,499.651
181,501.028
182,502.823
183,504.73
184,506.119
185,507.494
186,508.88
187,510.475
188,511.956
189,513.437
190,514.835
191,516.225
192,517.603
193,518.976
194,520.35
195,521.725
196,523.098
197,524.517
198,525.906
199,527.451
200,528.873
201,530.263
202,531.652
203,533.068
204,534.473
205,535.867
206,537.27
207,538.668
208,540.061
209,541.453
210,542.883
211,544.286
212,545.698
213,547.163
214,548.641
215,550.237
216,551.676
217,553.085
218,554.5
219,555.912
220,557.329
221,558.744
222,560.254
223,561.69
224,563.114
225,564.562
226,566.001
227,567.442
228,568.868
229,570.285
230,571.726
231,573.171
232,574.617
233,576.102
234,577.528
235,578.995
236,580.445
237,581.88
238,583.322
239,584.87
240,586.349
241,587.837
242,589.294
243,590.736
244,592.246
245,593.716
246,595.146
247,596.584
248,598.06
249,599.512
250,600.958
251,602.4
252,603.847
253,605.29
254,606.727
255,608.208
256,609.683
257,611.148
258,612.633
259,614.128
260,615.605
261,617.212
262,619.089
263,620.756
264,622.257
265,623.739
266,625.523
267,627.045
268,628.524
269,629.993
270,631.453
271,632.979
272,634.462
273,635.929
274,637.403
275,638.875
276,640.346
277,641.904
278,643.391
279,644.88
280,646.443
281,647.936
282,649.422
283,650.91
284,652.404
285,653.964
286,655.793
287,657.375
288,659.338
289,660.998
290,662.613
291,664.132
292,665.616
293,667.481
294,668.964
295,670.473
296,671.975
297,673.808
298,675.42
299,676.957
300,678.47
301,679.992
302,681.497
303,683
304,684.616
305,686.158
306,687.679
